2008,1,3,1736,2031,WN,1837,295,276,271,MDW,SFO,43,150,94	
2008,1,3,2021,2303,WN,2005,162,268,201,LAS,SFO,43,150,94	
2008,1,3,1319,1615,WN,3846,296,215,209,MDW,SFO,43,150,94	
2008,1,3,2321,38,WN,593,77,203,206,LAX,SFO,43,150,94	
2008,1,3,1558,1709,WN,776,71,184,193,LAX,SFO,43,150,94	
2008,1,3,1518,1646,WN,3575,88,176,183,LAS,SFO,43,150,94	
2008,1,3,1716,1854,WN,123,98,154,156,SAN,SFO,43,150,94	
2008,1,3,2131,29,WN,1009,298,144,136,MDW,SFO,43,150,94	
2008,1,3,2301,59,WN,3061,118,139,116,LAS,SFO,43,150,94	
2008,1,3,1305,1421,WN,680,76,131,135,LAX,SFO,43,150,94	
2008,1,3,2008,2139,WN,646,91,129,123,LAX,SFO,43,150,94	
2008,1,3,1625,1748,WN,656,83,118,115,LAX,SFO,43,150,94	
2008,1,3,2106,2241,WN,3839,95,111,116,SAN,SFO,43,150,94	
2008,1,3,1029,1152,WN,1855,83,97,114,SAN,SFO,43,150,94	
2008,1,3,2025,2208,WN,2788,103,88,80,LAS,SFO,43,150,94	
2008,1,3,1839,2008,WN,458,89,68,79,SAN,SFO,43,150,94	
2008,1,3,1009,1148,WN,619,99,63,59,LAS,SFO,43,150,94	
2008,1,3,2202,2344,WN,381,102,54,52,SAN,SFO,43,150,94	
2008,1,3,1426,1605,WN,488,99,35,31,LAS,SFO,43,150,94	
2008,1,3,1319,1445,WN,585,86,35,49,SAN,SFO,43,150,94	
2008,1,3,1043,1230,WN,1597,107,35,28,SAN,SFO,43,150,94	
2008,1,3,639,818,WN,3077,99,-2,-1,SAN,SFO,43,150,94	
2008,1,3,708,829,WN,457,81,-6,-2,LAX,SFO,43,150,94	
2008,1,3,603,729,WN,2886,86,-11,-2,LAS,SFO,43,150,94	
2008,1,4,1440,1606,WN,680,86,236,230,LAX,SFO,533,150,100	
2008,1,4,1553,1846,WN,1837,293,171,168,MDW,SFO,533,150,100	
2008,1,4,1452,1639,WN,3575,107,169,157,LAS,SFO,533,150,100	
2008,1,4,1515,1658,WN,585,103,168,165,SAN,SFO,533,150,100	
2008,1,4,1209,1459,WN,3846,290,139,139,MDW,SFO,533,150,100	
2008,1,4,2144,2327,WN,593,103,132,109,LAX,SFO,533,150,100	
2008,1,4,1835,2020,WN,2005,105,105,95,LAS,SFO,533,150,100	
2008,1,4,1941,2111,WN,646,90,101,96,LAX,SFO,533,150,100	
2008,1,4,2219,2,WN,3061,103,82,74,LAS,SFO,533,150,100	
2008,1,4,2027,2323,WN,1009,296,78,72,MDW,SFO,533,150,100	
2008,1,4,1504,1640,WN,488,96,70,69,LAS,SFO,533,150,100	
2008,1,4,1553,1729,WN,123,96,69,73,SAN,SFO,533,150,100	
2008,1,4,838,1104,WN,1855,146,49,3,SAN,SFO,533,150,100	
2008,1,4,2215,2338,WN,381,83,48,65,SAN,SFO,533,150,100	
2008,1,4,1815,1939,WN,458,84,39,55,SAN,SFO,533,150,100	
2008,1,4,1640,1811,WN,618,91,31,20,LAX,SFO,533,150,100	
2008,1,4,710,859,WN,457,109,24,0,LAX,SFO,533,150,100	
2008,1,4,640,829,WN,3077,109,9,0,SAN,SFO,533,150,100	
2008,1,4,601,746,WN,2886,105,6,-4,LAS,SFO,533,150,100	
2008,1,4,1020,1159,WN,1597,99,4,5,SAN,SFO,533,150,100	
2008,1,4,1911,2041,WN,3839,90,-9,1,SAN,SFO,533,150,100	
2008,1,5,2236,2400,WN,646,84,270,271,LAX,SFO,196,122,78	
2008,1,5,1949,2133,WN,618,104,233,209,LAX,SFO,196,122,78	
2008,1,5,1511,1748,WN,585,157,218,161,SAN,SFO,196,122,78	
2008,1,5,1243,1446,WN,1597,123,171,148,SAN,SFO,196,122,78	
2008,1,5,1535,1840,WN,1837,305,165,150,MDW,SFO,196,122,78	
2008,1,5,1533,1641,WN,776,68,156,168,LAX,SFO,196,122,78	
2008,1,5,2055,2238,WN,2788,103,118,110,LAS,SFO,196,122,78	
2008,1,5,1850,2052,WN,1013,122,112,90,SAN,SFO,196,122,78	
2008,1,5,1534,1707,WN,488,93,97,99,LAS,SFO,196,122,78	
2008,1,5,1604,1723,WN,656,79,93,94,LAX,SFO,196,122,78	
2008,1,5,1311,1508,WN,3575,117,78,56,LAS,SFO,196,122,78	
2008,1,5,1821,2005,WN,924,104,65,56,LAS,SFO,196,122,78	
2008,1,5,1940,2145,WN,3839,125,55,30,SAN,SFO,196,122,78	
2008,1,5,836,1109,WN,1855,153,54,1,SAN,SFO,196,122,78	
2008,1,5,950,1330,WN,332,340,50,0,MDW,SFO,196,122,78	
2008,1,5,1932,2243,WN,1009,311,38,17,MDW,SFO,196,122,78	
2008,1,5,930,1130,WN,905,120,35,10,LAS,SFO,196,122,78	
2008,1,5,904,1045,WN,469,101,20,-1,LAX,SFO,196,122,78	
2008,1,5,705,822,WN,457,77,-13,-5,LAX,SFO,196,122,78	
2008,1,6,1558,1748,WN,488,110,138,123,LAS,SFO,15,106,50	
2008,1,6,2231,26,WN,381,115,96,81,SAN,SFO,15,106,50	
2008,1,6,1946,2059,WN,646,73,89,101,LAX,SFO,15,106,50	
2008,1,6,2044,2208,WN,2788,84,88,99,LAS,SFO,15,106,50	
2008,1,6,1549,1706,WN,656,77,76,79,LAX,SFO,15,106,50	
2008,1,6,1751,1945,WN,2005,114,70,51,LAS,SFO,15,106,50	
2008,1,6,1549,1724,WN,123,95,64,69,SAN,SFO,15,106,50	
2008,1,6,2002,2147,WN,3839,105,57,52,SAN,SFO,15,106,50	
2008,1,6,2156,2323,WN,3061,87,43,51,LAS,SFO,15,106,50	
2008,1,6,1745,1933,WN,458,108,33,25,SAN,SFO,15,106,50	
2008,1,6,1948,2235,WN,1009,287,30,33,MDW,SFO,15,106,50	
2008,1,6,1213,1414,WN,3575,121,24,-2,LAS,SFO,15,106,50	
2008,1,6,958,1254,WN,3846,296,14,8,MDW,SFO,15,106,50	
2008,1,6,1030,1206,WN,1597,96,11,15,SAN,SFO,15,106,50	
2008,1,6,1244,1417,WN,585,93,7,14,SAN,SFO,15,106,50	
2008,1,6,2000,2121,WN,593,81,6,5,LAX,SFO,15,106,50	
2008,1,6,1624,1742,WN,618,78,2,4,LAX,SFO,15,106,50	
2008,1,6,1050,1211,WN,680,81,1,0,LAX,SFO,15,106,50	
2008,1,6,1244,1405,WN,776,81,0,-1,LAX,SFO,15,106,50	
2008,1,6,1310,1552,WN,1837,282,-3,5,MDW,SFO,15,106,50	
2008,1,6,907,1036,WN,619,89,-9,-3,LAS,SFO,15,106,50	
2008,1,6,600,726,WN,2886,86,-14,-5,LAS,SFO,15,106,50	
2008,1,6,637,805,WN,3077,88,-15,-3,SAN,SFO,15,106,50	
2008,1,6,836,959,WN,1855,83,-16,1,SAN,SFO,15,106,50	
2008,1,6,900,1009,WN,469,69,-16,-5,LAX,SFO,15,106,50	
2008,1,7,2325,156,WN,1009,271,231,250,MDW,SFO,0,111,67	
2008,1,7,1022,1157,WN,619,95,72,72,LAS,SFO,0,111,67	
2008,1,7,1545,1710,WN,123,85,50,65,SAN,SFO,0,111,67	
2008,1,7,1526,1634,WN,656,68,44,56,LAX,SFO,0,111,67	
2008,1,7,920,1056,WN,1855,96,41,45,SAN,SFO,0,111,67	
2008,1,7,1309,1437,WN,585,88,27,39,SAN,SFO,0,111,67	
2008,1,7,1128,1237,WN,680,69,27,38,LAX,SFO,0,111,67	
2008,1,7,1928,2105,WN,2788,97,25,23,LAS,SFO,0,111,67	
2008,1,7,1406,1534,WN,488,88,4,11,LAS,SFO,0,111,67	
2008,1,7,1213,1354,WN,3575,101,4,-2,LAS,SFO,0,111,67	
2008,1,7,2131,2253,WN,381,82,3,21,SAN,SFO,0,111,67	
2008,1,7,604,739,WN,2886,95,-1,-1,LAS,SFO,0,111,67	
2008,1,7,1659,1834,WN,2005,95,-1,-1,LAS,SFO,0,111,67	
2008,1,7,1620,1733,WN,618,73,-7,0,LAX,SFO,0,111,67	
2008,1,7,1952,2107,WN,593,75,-8,-3,LAX,SFO,0,111,67	
2008,1,7,1813,1921,WN,646,68,-9,8,LAX,SFO,0,111,67	
2008,1,7,709,825,WN,457,76,-10,-1,LAX,SFO,0,111,67	
2008,1,7,2101,2229,WN,3061,88,-11,-4,LAS,SFO,0,111,67	
2008,1,7,1311,1543,WN,1837,272,-12,6,MDW,SFO,0,111,67	
2008,1,7,639,807,WN,3077,88,-13,-1,SAN,SFO,0,111,67	
2008,1,7,1243,1352,WN,776,69,-13,-2,LAX,SFO,0,111,67	
2008,1,7,1015,1141,WN,1597,86,-14,0,SAN,SFO,0,111,67	
2008,1,7,1909,2033,WN,3839,84,-17,-1,SAN,SFO,0,111,67	
2008,1,7,949,1221,WN,3846,272,-19,-1,MDW,SFO,0,111,67	
2008,1,7,1715,1839,WN,458,84,-21,-5,SAN,SFO,0,111,67	
2008,1,8,2137,2316,WN,2788,99,156,152,LAS,SFO,20,128,61	
2008,1,8,1522,1825,WN,1837,303,150,137,MDW,SFO,20,128,61	
2008,1,8,2221,2343,WN,593,82,148,146,LAX,SFO,20,128,61	
2008,1,8,1051,1235,WN,469,104,130,106,LAX,SFO,20,128,61	
2008,1,8,1043,1249,WN,619,126,124,93,LAS,SFO,20,128,61	
2008,1,8,1137,1425,WN,3846,288,105,107,MDW,SFO,20,128,61	
2008,1,8,1606,1801,WN,123,115,101,86,SAN,SFO,20,128,61	
2008,1,8,1746,1919,WN,618,93,99,86,LAX,SFO,20,128,61	
2008,1,8,1318,1458,WN,3575,100,68,63,LAS,SFO,20,128,61	
2008,1,8,1502,1637,WN,488,95,67,67,LAS,SFO,20,128,61	
2008,1,8,2220,2347,WN,3061,87,67,75,LAS,SFO,20,128,61	
2008,1,8,1802,1942,WN,2005,100,67,62,LAS,SFO,20,128,61	
2008,1,8,1053,1251,WN,1597,118,56,38,SAN,SFO,20,128,61	
2008,1,8,1517,1645,WN,656,88,55,47,LAX,SFO,20,128,61	
2008,1,8,1320,1502,WN,585,102,52,50,SAN,SFO,20,128,61	
2008,1,8,1921,2139,WN,3839,138,49,11,SAN,SFO,20,128,61	
2008,1,8,1757,1947,WN,458,110,47,37,SAN,SFO,20,128,61	
2008,1,8,2127,2325,WN,381,118,35,17,SAN,SFO,20,128,61	
2008,1,8,1927,2217,WN,1009,290,12,12,MDW,SFO,20,128,61	
2008,1,8,642,830,WN,3077,108,10,2,SAN,SFO,20,128,61	
2008,1,8,602,739,WN,2886,97,-1,-3,LAS,SFO,20,128,61	
2008,1,8,707,823,WN,457,76,-12,-3,LAX,SFO,20,128,61	
2008,1,9,1045,1236,WN,619,111,111,95,LAS,SFO,3,106,67	
2008,1,9,1226,1359,WN,680,93,109,96,LAX,SFO,3,106,67	
2008,1,9,1040,1240,WN,1597,120,45,25,SAN,SFO,3,106,67	
2008,1,9,1326,1453,WN,585,87,43,56,SAN,SFO,3,106,67	
2008,1,9,1240,1411,WN,3575,91,21,25,LAS,SFO,3,106,67	
2008,1,9,1445,1609,WN,656,84,19,15,LAX,SFO,3,106,67	
2008,1,9,2128,2259,WN,3061,91,19,23,LAS,SFO,3,106,67	
2008,1,9,1917,2052,WN,2788,95,12,12,LAS,SFO,3,106,67	
2008,1,9,1453,1631,WN,123,98,11,13,SAN,SFO,3,106,67	
2008,1,9,950,1249,WN,3846,299,9,0,MDW,SFO,3,106,67	
2008,1,9,1706,1840,WN,2005,94,5,6,LAS,SFO,3,106,67	
2008,1,9,1357,1533,WN,488,96,3,2,LAS,SFO,3,106,67	
2008,1,9,639,816,WN,3077,97,-4,-1,SAN,SFO,3,106,67	
2008,1,9,709,831,WN,457,82,-4,-1,LAX,SFO,3,106,67	
2008,1,9,604,736,WN,2886,92,-4,-1,LAS,SFO,3,106,67	
2008,1,9,1956,2108,WN,593,72,-7,1,LAX,SFO,3,106,67	
2008,1,9,1906,2042,WN,3839,96,-8,-4,SAN,SFO,3,106,67	
2008,1,9,833,1006,WN,1855,93,-9,-2,SAN,SFO,3,106,67	
2008,1,9,1719,1851,WN,458,92,-9,-1,SAN,SFO,3,106,67	
2008,1,9,2114,2239,WN,381,85,-11,4,SAN,SFO,3,106,67	
2008,1,9,1622,1728,WN,618,66,-12,2,LAX,SFO,3,106,67	
2008,1,9,1801,1909,WN,646,68,-21,-4,LAX,SFO,3,106,67	
2008,1,9,1307,1530,WN,1837,263,-25,2,MDW,SFO,3,106,67	
2008,1,9,1913,2135,WN,1009,262,-30,-2,MDW,SFO,3,106,67	
2008,1,10,1609,1851,WN,1837,282,176,184,MDW,SFO,25,100,89	
2008,1,10,1324,1455,WN,680,91,165,154,LAX,SFO,25,100,89	
2008,1,10,1435,1608,WN,585,93,118,125,SAN,SFO,25,100,89	
2008,1,10,1036,1240,WN,619,124,115,86,LAS,SFO,25,100,89	
2008,1,10,1127,1418,WN,3846,291,98,97,MDW,SFO,25,100,89	
2008,1,10,1531,1702,WN,488,91,92,96,LAS,SFO,25,100,89	
2008,1,10,948,1139,WN,1855,111,84,73,SAN,SFO,25,100,89	
2008,1,10,2029,2159,WN,3839,90,69,79,SAN,SFO,25,100,89	
2008,1,10,2145,2344,WN,381,119,54,35,SAN,SFO,25,100,89	
2008,1,10,1301,1440,WN,3575,99,50,46,LAS,SFO,25,100,89	
2008,1,10,2137,2322,WN,3061,105,42,32,LAS,SFO,25,100,89	
2008,1,10,1018,1237,WN,1597,139,42,3,SAN,SFO,25,100,89	
2008,1,10,1948,2119,WN,2788,91,39,43,LAS,SFO,25,100,89	
2008,1,10,2033,2151,WN,593,78,36,38,LAX,SFO,25,100,89	
2008,1,10,1804,1934,WN,458,90,34,44,SAN,SFO,25,100,89	
2008,1,10,1838,1958,WN,646,80,28,33,LAX,SFO,25,100,89	
2008,1,10,1915,2229,WN,1009,314,24,0,MDW,SFO,25,100,89	
2008,1,10,1512,1640,WN,123,88,20,32,SAN,SFO,25,100,89	
2008,1,10,1703,1845,WN,2005,102,10,3,LAS,SFO,25,100,89	
2008,1,10,640,825,WN,3077,105,5,0,SAN,SFO,25,100,89	
2008,1,10,605,744,WN,2886,99,4,0,LAS,SFO,25,100,89	
2008,1,10,708,833,WN,457,85,-2,-2,LAX,SFO,25,100,89	
2008,1,10,1621,1727,WN,618,66,-13,1,LAX,SFO,25,100,89	
2008,1,11,1421,1609,WN,585,108,119,111,SAN,SFO,0,117,89	
2008,1,11,1006,1148,WN,1855,102,93,91,SAN,SFO,0,117,89	
2008,1,11,1802,1913,WN,618,71,93,102,LAX,SFO,0,117,89	
2008,1,11,1424,1528,WN,776,64,83,99,LAX,SFO,0,117,89	
2008,1,11,1033,1205,WN,619,92,80,83,LAS,SFO,0,117,89	
2008,1,11,1207,1329,WN,680,82,79,77,LAX,SFO,0,117,89	
2008,1,11,2115,2229,WN,593,74,74,80,LAX,SFO,0,117,89	
2008,1,11,1105,1338,WN,3846,273,58,75,MDW,SFO,0,117,89	
2008,1,11,1538,1646,WN,656,68,56,68,LAX,SFO,0,117,89	
2008,1,11,1856,2001,WN,646,65,31,51,LAX,SFO,0,117,89	
2008,1,11,710,852,WN,457,102,17,0,LAX,SFO,0,117,89	
2008,1,11,1416,1541,WN,488,85,11,21,LAS,SFO,0,117,89	
2008,1,11,1030,1203,WN,1597,93,8,15,SAN,SFO,0,117,89	
2008,1,11,1453,1624,WN,123,91,4,13,SAN,SFO,0,117,89	
2008,1,11,639,821,WN,3077,102,1,-1,SAN,SFO,0,117,89	
2008,1,11,1700,1835,WN,2005,95,0,0,LAS,SFO,0,117,89	
2008,1,11,1212,1349,WN,3575,97,-1,-3,LAS,SFO,0,117,89	
2008,1,11,605,734,WN,2886,89,-6,0,LAS,SFO,0,117,89	
2008,1,11,1917,2156,WN,1009,279,-9,2,MDW,SFO,0,117,89	
2008,1,11,2113,2241,WN,381,88,-9,3,SAN,SFO,0,117,89	
2008,1,11,1904,2030,WN,2788,86,-10,-1,LAS,SFO,0,117,89	
2008,1,11,2100,2228,WN,3061,88,-12,-5,LAS,SFO,0,117,89	
2008,1,11,1909,2037,WN,3839,88,-13,-1,SAN,SFO,0,117,89	
2008,1,11,1719,1843,WN,458,84,-17,-1,SAN,SFO,0,117,89	
2008,1,11,1312,1534,WN,1837,262,-21,7,MDW,SFO,0,117,89	
